1014;TE HINDU FRUTOS ROJOS X20;8378;20;OROSOL;7100
1015;TE HINDU ORIGINAL X100;19133,7;100;MONTEVERDE;16215
1016;TE HINDU ORIGINAL X12;2916,96;12;MONTEVERDE;2472
1017;TE HINDU ORIGINAL X25;5079,9;25;MONTEVERDE;4305
1018;TE HINDU ORIGINAL X50;10018,2;50;MONTEVERDE;8490
1019;TE HINDU VERDE X20;8732;20;OROSOL;7400
1020;TEMPERA PAYASITO 28GR;348;1;VITORIA;290
1021;TEMPERA PINTORCITO X6;1800;1;VITORIA;1500
1022;TEMPERA PAYASITO X6;1936;2;VITORIA;1600
1023;TENEDOR GRANDE X100;3600;100;LIDER;3000
1024;TENEDOR GRANDE X20;1080;20;LIDER;900
1025;TENEDOR PEQUEÑO X100;2160;100;LIDER;1800
1026;TENEDOR PEQUEÑO X20;900;20;LIDER;750
1027;"TIJERA MAE 6"" OFICINA";3540;1;VARIOS;2950
1028;TIJERAS PELUQUERO X12;7562,5;12;VITORIA;6250
1029;TIJERAS PLEGABLES X24;16940;24;VITORIA;14000
1030;TIJERAS PUNTA ROMA X12;7260;12;VITORIA;6000
1031;TIZA BLANCA;4840;100;VITORIA;4000
1032;TIZA COLORES;4840;100;VITORIA;4000
1033;TIZA MODISTERIA TRIANGULAR SURTIDA;5142,5;10;VITORIA;4250
1034;TRANSPORTADOR 180 X12;7260;12;VITORIA;6000
1035;TRANSPORTADOR 360 X6;5445;6;VITORIA;4500
1036;TRAPERO 1000GR;6050;1;LIDER;5000
1037;TRAPERO 500GR;4356;1;LIDER;3600
1038;TRAPERO 800GR;5040,86;1;LIDER;4166
1039;TRIDENT X18 SURTIDO;16773,7;18;MONTEVERDE;14215
1040;TRIDENT X18 SURTIDO.;16461;18;MONTEVERDE;13950
1041;TRIDENT X24 FRESH;12862;24;MONTEVERDE;10900
1042;TRIDENT X24 MENTA;12862;24;MONTEVERDE;10900
1043;TRIDENT X24 MORA;12862;24;MONTEVERDE;10900
1044;TRIDENT X24 SANDIA;12862;24;MONTEVERDE;10900
1045;TRIDENT X24 SURTIDO;12862;24;DISNEY;10900
1046;TRIDENT X24 SURTIDO.;12331;24;DISNEY;10450
1047;TRIDENT X60 SURTIDO;10144,46;60;MONTEVERDE;8597
1048;TRIDENT X60 SURTIDO.;9593,4;60;MONTEVERDE;8130
1049;TRULULU AROS;9322;100;DISNEY;7900
1050;TRULULU AROS.;9086;100;DISNEY;7700
1051;TRULULU FEROZ X50;17110;50;MONTEVERDE;14500
1052;TRULULU GUSANOS;10433,56;200;MONTEVERDE;8842
1053;TRULULU OSOS;12803;50;OROSOL;10850
1054;TRULULU PINGUINOS;11269;150;MONTEVERDE;9550
1055;TRULULU RETRO X100;4130;100;DISNEY;3500
1056;TRULULU SABORES;7552;12;MONTEVERDE;6400
1057;TRULULU SABORES LINEA;6243,38;24;DISNEY;5291
1058;TRULULU TORTUGAS;9558;100;DISNEY;8100
1059;TUMIX MENTA;7493;100;DISNEY;6350
1060;TUMIX PLATEADO;7493;100;DISNEY;6350
1061;TUMIX SURTIDO;7434;100;OROSOL;6300
1062;TUMIX SURTIDO X300;22645,38;300;MONTEVERDE;19191
1063;TUMIX X20 SURTIDO;9027;20;MONTEVERDE;7650
1064;TEMPERA PAYASITO NEON CAJA X6;3751;6;VITORIA;3100
1065;UVAS PASAS GRANDE TIRA X30;13310;30;VARIOS;11000
1066;VANISH 300ML BLANCO;2065;1;MG;1750
1067;VANISH 300ML COLOR;1840,8;1;MG;1560
1068;VANISH LIQ BLANCO 130ML X6;6903;6;MG;5850
1069;VANISH LIQ COLOR 130ML X6;6903;6;MG;5850
1070;VANISH POLVO BLANCO;11800;12;MG;10000
1071;VANISH POLVO COLOR;11800;12;MG;10000
1072;VARTA AA;14220;10;MG;11850
1073;VARTA AAA;14220;10;MG;11850
1074;VASELINA BLANCA;3000;12;VITORIA;2500
1075;VASELINA COLORES;3600;12;VITORIA;3000
1076;VASO 1 ONZ;1500;1;VARIOS;1250
1077;VASO 12 ONZ;5664;1;VARIOS;4800
1078;VASO 3,5 ONZ;1800;1;LIDER;1500
1079;VASO 4 ONZ ICOPOR;2124;1;OROSOL;1800
1080;VASO 5 ONZ CAMPEON;1620;1;VARIOS;1350
1081;VASO 5 ONZ LIDER;1920;1;LIDER;1600
1082;VASO 5 ONZ CAJA X60;94400;1;VARIOS;80000
1083;VASO 5 ONZ COLERO;2065;1;LIDER;1750
1084;VASO 5 ONZ COLERO CAMPEON;0;1;LIDER;1400
1085;VASO 5,5 ONZ LIDER;1740;1;VARIOS;1450
1086;VASO 6 ONZ ICOPOR;2183;1;OROSOL;1850
1087;VASO 7 ONZ EKO;1800;1;VARIOS;1500
1088;VASO 7 ONZ TUC;2242;1;OROSOL;1900
1089;VASO 7 ONZ TUC BLANCO;2419;1;OROSOL;2050
1090;VASO 7 ONZ VACANO;2065;1;VARIOS;1750
1091;VASO 9 ONZ;4130;1;VARIOS;3500
1092;VELA CUMPLEAÑOS NUMERO X12;5760;1;VARIOS;4800
1093;VELA CUMPLEAÑOS VOLCAN X6;4800;1;VARIOS;4000
1094;VELADORA #2 X12 BLANCA;10030;12;MG;8500
1095;VICK VAPORUB LATA;3960;1;VITORIA;3300
1096;VINILO 125GR;1116;1;VITORIA;930
1097;VINILO 33GR;444;1;VITORIA;370
1098;VINILO 33GR FLUORECENTE;1144,6;1;VITORIA;970
1099;VINILO 80GR;720;1;VITORIA;600
1100;VINILO PERLADO 120ML;4658,5;2;VITORIA;3850
1101;VINIPEL 100M;5160;1;LIDER;4300
1102;VINIPEL 200M;9000;1;LIDER;7500
1103;VINIPEL 20M;1440;1;LIDER;1200
1104;VINILO 125GR FLUORESCENTE;1996,5;1;LIDER;1650
1105;VINIPEL 500M;20400;1;LIDER;17000
1106;VINIPEL 50M;2760;1;LIDER;2300
1107;VINIPEL OSMOTICO 100M;5760;1;LIDER;4800
1108;VINIPEL OSMOTICO 20M;2880;1;LIDER;2400
1109;VINIPEL OSMOTICO 300M;14040;1;LIDER;11700
1110;VIVA PLATANO 100GR X6;7434;6;OROSOL;6300
1111;XTIME CANELA X100;9145;100;DISNEY;7750
1112;XTIME MEGA MENTAS X100;4495,8;100;DISNEY;3810
1113;XTIME MENTA FUERTE X100;9145;100;DISNEY;7750
1114;XTIME MENTA X100;9145;100;DISNEY;7750
1115;XTIME MOJITO X100;9145;100;DISNEY;7750
1116;XTIME SANDIA X100;9145;100;DISNEY;7750
1117;XTIME SURTIDO X100;9145;100;OROSOL;7750
1118;XTIME YERBABUENA X100;9145;100;DISNEY;7750
1119;YOGUETA SURTIDA;5133;24;DISNEY;4350
1120;ZUCARITAS;7080;8;OROSOL;6000
1121;HILO MEGA X12;7560;1;VARIOS;6300
1122;TRAPERO 1000GR SIN PALO;4543;1;VARIOS;3850
1123;TOALLA #2 X6;7080;6;VARIOS;6000
1124;UÑAS ADORO NATURAL CORTAS;13200;1;VITORIA;11000
1125;TIJERA MAE ESCOLAR;1500;40;VITORIA;1250
1126;ACETAMINOFEN JARABE;1920;24;VARIOS;1600
1127;RICOSTILLA CUBOS X60;17216,2;1;OROSOL;14590
1128;PONKY LECHE VAINILLA X8;5334,78;24;MONTEVERDE;4521
1129;PONKY NUCITA X8;5334,78;6;MONTEVERDE;4521
1130;PONKY CHOCOLATE X8;5334,78;6;MONTEVERDE;4521
1131;PONKY FRESA X8;5334,78;6;MONTEVERDE;4521
1132;GLOBO R-12 METALIZADO X50;10800;24;VITORIA;9000
1133;CAFE SELLO ROJO 125GR;3127;100;OROSOL;2650
1134;TRAPERO 800GR SIN PALO;3720;1;LIDER;3100
1135;MASMELOS MILLOWS X50;4914;0;MONTEVERDE;4200
1136;CANELA ASTILLADA PEQUEÑA X100;26000;0;OROSOL;10670
1137;CANELA ASTILLADA MEDIANA X50;28800;0;OROSOL;24600
1138;MIEL SOBRES MEDIANA X50;18830;0;OROSOL;0
1139;DULCE BIG BEN X100;8950;0;MONTEVERDE;0
1140;SUPER HIPER ACIDO LIQUIDO;9500;0;DISNEY;0
1141;OKA LOKA NANOS X24;9450;0;MONTEVERDE;0
1142;"MICROPORE CUREBAND 1/2""";2850;0;VITORIA;0
1143;AZUCAR BLANCA LIBRA X25;47000;0;OROSOL;0
1144;COLCAFE CLASICO X10;8580;0;MONTEVERDE;0
1145;CINTA AISLANTE COLORES X10;8400;0;VITORIA;0
1146;CINTA COLBON 40M;2040;0;VITORIA;0
1147;FRUNAS MEGA X18;5850;0;DISNEY;0
1148;CALVO PEQUEÑO X100;16600;0;OROSOL;0
1149;BOLA ICOPOR #8 X50;9600;0;VITORIA;0
1150;PINCEL #9 X6;6336;0;VITORIA;0
1151;UVAS PASAS MEDIANA X30;15034;0;OROSOL;0
1152;SIPEGA BARRA 40GR;3120;0;VITORIA;0
1153;GOMAS TROLLI;8850;0;DISNEY;0
1154;CHOCO BALL;4500;0;DISNEY;0
1155;BIANCHI BALL;5700;0;DISNEY;0
1156;MIEL PEQUEÑA X50;8200;0;OROSOL;0
1157;PEGANTE 1KG PAYASITO;8000;0;VITORIA;0
1158;CINTA DOBLE FAX;2300;0;VITORIA;1900
1159;SUNTEA MARACUYA X12;12460;0;VITORIA;0
1160;CAFE SELLO ROJO 250GR;6150;0;VITORIA;0
